occurrenceID,dwc_references,identifier,title,author,imagedate,rightsholder,description,description_with_links,license
SANT:SANT:63209-A,http://www.usc.es/herbario?SANT_63209,http://193.144.34.193/imsrv/santimagethumb.php?id=3448,SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium [Click reference links for details & high resolution images],SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium <a href=http://www.usc.es/herbario?SANT_63209 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63209-A,http://www.usc.es/herbario?SANT_63209,http://193.144.34.193/imsrv/santimagethumb.php?id=3449,SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium [Click reference links for details & high resolution images],SANT 63209: Chaenorhinum origanifolium (L.) Fourr. subsp. origanifolium <a href=http://www.usc.es/herbario?SANT_63209 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63221-A,http://www.usc.es/herbario?SANT_63221,http://193.144.34.193/imsrv/santimagethumb.php?id=3444,SANT 63221: Genista x altoportillensis F. del Egido & Puente,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63221: Genista x altoportillensis F. del Egido & Puente [Click reference links for details & high resolution images],SANT 63221: Genista x altoportillensis F. del Egido & Puente <a href=http://www.usc.es/herbario?SANT_63221 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63221-A,http://www.usc.es/herbario?SANT_63221,http://193.144.34.193/imsrv/santimagethumb.php?id=6563,SANT 63221: Genista x altoportillensis F. del Egido & Puente,D.G.SanLeón,2014-02-26T20:00:00,SANT Herbarium,SANT 63221: Genista x altoportillensis F. del Egido & Puente [Click reference links for details & high resolution images],SANT 63221: Genista x altoportillensis F. del Egido & Puente <a href=http://www.usc.es/herbario?SANT_63221 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63227-A,http://www.usc.es/herbario?SANT_63227,http://193.144.34.193/imsrv/santimagethumb.php?id=3450,SANT 63227: Kickxia spuria (L.) Dumort.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63227: Kickxia spuria (L.) Dumort. [Click reference links for details & high resolution images],SANT 63227: Kickxia spuria (L.) Dumort. <a href=http://www.usc.es/herbario?SANT_63227 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63232-A,http://www.usc.es/herbario?SANT_63232,http://193.144.34.193/imsrv/santimagethumb.php?id=3451,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera [Click reference links for details & high resolution images],SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera <a href=http://www.usc.es/herbario?SANT_63232 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63232-A,http://www.usc.es/herbario?SANT_63232,http://193.144.34.193/imsrv/santimagethumb.php?id=3452,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera [Click reference links for details & high resolution images],SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera <a href=http://www.usc.es/herbario?SANT_63232 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63232-A,http://www.usc.es/herbario?SANT_63232,http://193.144.34.193/imsrv/santimagethumb.php?id=3453,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera [Click reference links for details & high resolution images],SANT 63232: Sisymbrella aspera (L.) Spach subsp. aspera <a href=http://www.usc.es/herbario?SANT_63232 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63237-A,http://www.usc.es/herbario?SANT_63237,http://193.144.34.193/imsrv/santimagethumb.php?id=3454,SANT 63237: Zannichellia palustris L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63237: Zannichellia palustris L. [Click reference links for details & high resolution images],SANT 63237: Zannichellia palustris L. <a href=http://www.usc.es/herbario?SANT_63237 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63237-A,http://www.usc.es/herbario?SANT_63237,http://193.144.34.193/imsrv/santimagethumb.php?id=3455,SANT 63237: Zannichellia palustris L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63237: Zannichellia palustris L. [Click reference links for details & high resolution images],SANT 63237: Zannichellia palustris L. <a href=http://www.usc.es/herbario?SANT_63237 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63238-A,http://www.usc.es/herbario?SANT_63238,http://193.144.34.193/imsrv/santimagethumb.php?id=3458,SANT 63238: Spartium junceum L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63238: Spartium junceum L. [Click reference links for details & high resolution images],SANT 63238: Spartium junceum L. <a href=http://www.usc.es/herbario?SANT_63238 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63240-A,http://www.usc.es/herbario?SANT_63240,http://193.144.34.193/imsrv/santimagethumb.php?id=3459,SANT 63240: Ranunculus aquatilis L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63240: Ranunculus aquatilis L. [Click reference links for details & high resolution images],SANT 63240: Ranunculus aquatilis L. <a href=http://www.usc.es/herbario?SANT_63240 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63242-A,http://www.usc.es/herbario?SANT_63242,http://193.144.34.193/imsrv/santimagethumb.php?id=3456,SANT 63242: Callitriche brutia Petagna,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63242: Callitriche brutia Petagna [Click reference links for details & high resolution images],SANT 63242: Callitriche brutia Petagna <a href=http://www.usc.es/herbario?SANT_63242 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63242-A,http://www.usc.es/herbario?SANT_63242,http://193.144.34.193/imsrv/santimagethumb.php?id=3457,SANT 63242: Callitriche brutia Petagna,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63242: Callitriche brutia Petagna [Click reference links for details & high resolution images],SANT 63242: Callitriche brutia Petagna <a href=http://www.usc.es/herbario?SANT_63242 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63247-A,http://www.usc.es/herbario?SANT_63247,http://193.144.34.193/imsrv/santimagethumb.php?id=3460,SANT 63247: Reseda alba L. subsp. alba,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63247: Reseda alba L. subsp. alba [Click reference links for details & high resolution images],SANT 63247: Reseda alba L. subsp. alba <a href=http://www.usc.es/herbario?SANT_63247 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63247-A,http://www.usc.es/herbario?SANT_63247,http://193.144.34.193/imsrv/santimagethumb.php?id=3461,SANT 63247: Reseda alba L. subsp. alba,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63247: Reseda alba L. subsp. alba [Click reference links for details & high resolution images],SANT 63247: Reseda alba L. subsp. alba <a href=http://www.usc.es/herbario?SANT_63247 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63247-A,http://www.usc.es/herbario?SANT_63247,http://193.144.34.193/imsrv/santimagethumb.php?id=3462,SANT 63247: Reseda alba L. subsp. alba,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63247: Reseda alba L. subsp. alba [Click reference links for details & high resolution images],SANT 63247: Reseda alba L. subsp. alba <a href=http://www.usc.es/herbario?SANT_63247 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63247-A,http://www.usc.es/herbario?SANT_63247,http://193.144.34.193/imsrv/santimagethumb.php?id=3463,SANT 63247: Reseda alba L. subsp. alba,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63247: Reseda alba L. subsp. alba [Click reference links for details & high resolution images],SANT 63247: Reseda alba L. subsp. alba <a href=http://www.usc.es/herbario?SANT_63247 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63250-A,http://www.usc.es/herbario?SANT_63250,http://193.144.34.193/imsrv/santimagethumb.php?id=3464,SANT 63250: Polygonum amphibium L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63250: Polygonum amphibium L. [Click reference links for details & high resolution images],SANT 63250: Polygonum amphibium L. <a href=http://www.usc.es/herbario?SANT_63250 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63348-A,http://www.usc.es/herbario?SANT_63348,http://193.144.34.193/imsrv/santimagethumb.php?id=3442,SANT 63348: Lithospermum officinale L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63348: Lithospermum officinale L. [Click reference links for details & high resolution images],SANT 63348: Lithospermum officinale L. <a href=http://www.usc.es/herbario?SANT_63348 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63348-A,http://www.usc.es/herbario?SANT_63348,http://193.144.34.193/imsrv/santimagethumb.php?id=3443,SANT 63348: Lithospermum officinale L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63348: Lithospermum officinale L. [Click reference links for details & high resolution images],SANT 63348: Lithospermum officinale L. <a href=http://www.usc.es/herbario?SANT_63348 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63375-A,http://www.usc.es/herbario?SANT_63375,http://193.144.34.193/imsrv/santimagethumb.php?id=3445,SANT 63375: Teucrium scordium L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63375: Teucrium scordium L. [Click reference links for details & high resolution images],SANT 63375: Teucrium scordium L. <a href=http://www.usc.es/herbario?SANT_63375 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63383-A,http://www.usc.es/herbario?SANT_63383,http://193.144.34.193/imsrv/santimagethumb.php?id=3446,SANT 63383: Anacyclus valentinus L.,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63383: Anacyclus valentinus L. [Click reference links for details & high resolution images],SANT 63383: Anacyclus valentinus L. <a href=http://www.usc.es/herbario?SANT_63383 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63404-A,http://www.usc.es/herbario?SANT_63404,http://193.144.34.193/imsrv/santimagethumb.php?id=6290,SANT 63404: Mercurialis tomentosa L.,D.G.SanLeón,2014-02-07T20:00:00,D.G.SanLeón,SANT 63404: Mercurialis tomentosa L. [Click reference links for details & high resolution images],SANT 63404: Mercurialis tomentosa L. <a href=http://www.usc.es/herbario?SANT_63404 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63415-A,http://www.usc.es/herbario?SANT_63415,http://193.144.34.193/imsrv/santimagethumb.php?id=3437,SANT 63415: Thymus longicaulis C.Presl,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63415: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 63415: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_63415 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63415-A,http://www.usc.es/herbario?SANT_63415,http://193.144.34.193/imsrv/santimagethumb.php?id=3438,SANT 63415: Thymus longicaulis C.Presl,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63415: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 63415: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_63415 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63415-A,http://www.usc.es/herbario?SANT_63415,http://193.144.34.193/imsrv/santimagethumb.php?id=3439,SANT 63415: Thymus longicaulis C.Presl,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63415: Thymus longicaulis C.Presl [Click reference links for details & high resolution images],SANT 63415: Thymus longicaulis C.Presl <a href=http://www.usc.es/herbario?SANT_63415 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63417-A,http://www.usc.es/herbario?SANT_63417,http://193.144.34.193/imsrv/santimagethumb.php?id=3440,SANT 63417: Thymus froelichianus Opiz,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63417: Thymus froelichianus Opiz [Click reference links for details & high resolution images],SANT 63417: Thymus froelichianus Opiz <a href=http://www.usc.es/herbario?SANT_63417 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
SANT:SANT:63417-A,http://www.usc.es/herbario?SANT_63417,http://193.144.34.193/imsrv/santimagethumb.php?id=3441,SANT 63417: Thymus froelichianus Opiz,D.G.SanLeón,2010-12-17T20:00:00,D.G.SanLeón,SANT 63417: Thymus froelichianus Opiz [Click reference links for details & high resolution images],SANT 63417: Thymus froelichianus Opiz <a href=http://www.usc.es/herbario?SANT_63417 target=_blank>Click here for details & hi-res version</a>,If you want to use any images ask author for permission
